id	filename	md5	size	state
59e57f1d-9bca-4bcc-9dd6-90565d487deb	TCGA-06-0197-01Z-00-DX1.8b3d8c3f-2320-4ab4-a9aa-e3b8a68d267f.svs	861c41cb41cd076751d4d9c3d7181746	465766075	released
c1c276b8-3fbc-4df6-add6-f55e562b06b8	TCGA-06-0201-01Z-00-DX1.c3a5e3a4-7614-4446-b1a3-59c585063744.svs	2fbee94e751394f9844ff72d133499b1	200149829	released
0aeb8fce-006b-4413-9f67-557a9d2ff9d9	TCGA-06-0206-01Z-00-DX1.5ede33b2-4778-4e33-bb83-17f81bb35aca.svs	bab079725a1592efe72b84ede857d25a	85102657	released
90a94fe5-a42d-4106-9a66-875dd90da336	TCGA-06-0208-01Z-00-DX1.cea28355-3b64-48e6-b5f7-9a0d2b319150.svs	338de926fad82a889ca657ff3dc54935	71011665	released
79220c93-cce0-42c9-938d-a0cc10c301c6	TCGA-06-0209-01Z-00-DX1.d6963fa7-3427-4088-8dc3-cfc489ac0ddf.svs	109f59d02317b2eb8586decd2c127cb2	70622099	released
f10fb696-d8b4-4b06-8bfb-65c15f1c203e	TCGA-06-0210-01Z-00-DX1.14cee57f-1239-4e5a-8bab-f70fa36dd367.svs	6eb581e988829ae74fc1290429788831	206270947	released
c74344f2-fb3a-47ee-8af7-95684f6a92d8	TCGA-06-0211-01Z-00-DX1.9c0772e4-c956-4f0a-bfc2-dc03640167a9.svs	3ceced2e70e33974704bcb464e73290a	138420089	released
07ca4c5c-554d-4a80-a54b-61e555d81269	TCGA-06-0213-01Z-00-DX1.16219fe9-0be9-46b2-9190-02b981c4bc39.svs	7fe9ac35b0d4e3981ea545aae49d6d7d	479171991	released
493bc5b1-90f8-412b-b335-8f1681705fc8	TCGA-06-0214-01Z-00-DX1.96cbe709-d077-4613-bfcd-2fdb0485cdb6.svs	ace694c55e78a061d4ac8aa46895c4f5	1082663043	released
aa0523fa-4f0a-4e5a-a0d5-4b7e5d37939f	TCGA-06-0216-01Z-00-DX1.dfa5d225-9ccb-44af-83f2-9af3f2e825db.svs	c2bdef095a67fbbc76afe37d2c03b19f	594524781	released
